uniqueFlowsetId,flowNumber,srcAddr,dstAddr,srcPort,dstPort,forwardingStatus,forwardingStatusCode,nextHop,outputInt,outputDirection,bytes,packets,timeDelta
22,9,10.146.171.175,10.192.150.110,58142,32111,null,null,10.205.14.164,11,null,122,2,0.0
22,10,10.124.223.125,10.146.161.124,22443,59604,null,null,10.193.197.243,16,null,4003262,4900,0.0
22,11,10.146.165.28,10.124.209.229,42002,22443,null,null,198.208.210.68,15,null,4974,60,0.0
22,12,10.124.209.229,10.146.165.28,22443,42002,null,null,10.193.197.243,16,null,3090,45,0.0
22,13,10.146.162.33,10.125.120.40,58448,22443,null,null,10.204.14.165,11,null,4966,60,0.0
23,1,10.146.162.40,208.67.222.222,34398,53,null,null,10.147.91.150,11,null,160,2,5.0
23,2,10.146.170.36,117.105.243.16,50143,389,null,null,10.147.91.150,11,null,140,2,15.0
23,3,10.146.170.36,117.105.243.16,50176,389,null,null,10.147.91.150,11,null,140,2,15.0
23,4,10.146.165.85,208.67.222.222,48251,53,null,null,10.147.91.150,11,null,160,2,5.0
23,5,10.146.165.148,208.67.222.222,52937,53,null,null,10.147.91.150,11,null,160,2,5.0
23,6,10.146.165.17,10.125.112.182,53126,22443,null,null,198.208.211.69,15,null,4849,59,0.0
23,7,10.125.118.230,10.146.164.74,22443,37241,null,null,10.193.197.243,16,null,12450,116,0.0
23,8,10.146.164.74,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12036,118,0.0
23,9,10.125.127.13,10.146.162.41,22443,52268,null,null,10.193.197.243,16,null,3106,45,0.0
23,10,10.193.197.242,148.93.49.21,37008,514,null,null,198.208.210.4,1,null,8501,46,0.0
23,11,10.146.165.61,208.67.222.222,44491,53,null,null,10.147.91.150,11,null,160,2,4.0
23,12,10.146.162.116,10.47.18.237,43159,53,null,null,198.208.210.69,15,null,85,1,0.0
23,13,10.146.170.36,117.105.89.22,61336,53,null,null,198.208.133.142,15,null,95,1,0.0
24,1,10.146.170.36,130.173.33.162,61337,53,null,null,198.208.134.142,15,null,95,1,0.0
24,2,10.146.170.36,117.105.89.22,61339,53,null,null,198.208.133.142,15,null,95,1,0.0
24,3,10.146.170.36,130.173.33.162,61340,53,null,null,198.208.134.142,15,null,95,1,0.0
24,4,10.146.162.198,171.66.97.126,123,123,null,null,198.208.38.216,1,null,94,1,0.0
24,5,130.173.33.162,10.146.170.36,53,61337,null,null,10.193.197.243,16,null,93,1,0.0
24,6,130.173.33.162,10.146.170.36,53,61340,null,null,10.193.197.243,16,null,149,1,0.0
24,7,10.146.165.201,10.125.125.168,52368,32111,null,null,198.208.211.68,15,null,122,2,0.0
24,8,10.125.122.21,10.146.162.42,32111,34216,null,null,10.193.197.243,16,null,44,1,0.0
24,9,10.192.150.110,10.146.171.175,32111,58142,null,null,10.193.197.243,16,null,44,1,0.0
24,10,10.146.162.15,10.47.18.237,48079,53,null,null,198.208.210.69,15,null,85,1,0.0
24,11,10.146.165.201,10.47.18.237,37340,53,null,null,10.205.14.164,11,null,85,1,0.0
24,12,10.146.162.135,10.47.18.237,34654,53,null,null,10.205.14.164,11,null,85,1,0.0
24,13,10.47.18.237,10.146.162.116,53,43159,null,null,10.193.204.227,18,null,83,1,0.0
25,1,10.146.170.36,117.105.89.22,61342,53,null,null,198.208.133.142,15,null,93,1,0.0
25,2,10.146.170.36,130.173.33.162,61343,53,null,null,198.208.134.142,15,null,93,1,0.0
25,3,10.146.170.36,117.105.89.22,61345,53,null,null,198.208.133.142,15,null,93,1,0.0
25,4,10.146.170.36,130.173.33.162,61346,53,null,null,198.208.134.142,15,null,93,1,0.0
25,5,10.146.165.173,10.125.114.254,37766,32111,null,null,198.208.211.69,15,null,122,2,0.0
25,6,10.146.170.36,148.95.113.146,50320,53,null,null,198.208.133.53,15,null,104,1,0.0
25,7,10.125.121.196,10.146.161.219,32111,54462,null,null,10.193.197.243,16,null,44,1,0.0
25,8,130.173.33.162,10.146.170.36,53,61343,null,null,10.193.197.243,16,null,91,1,0.0
25,9,130.173.33.162,10.146.170.36,53,61346,null,null,10.193.197.243,16,null,146,1,0.0
25,10,10.146.170.36,10.146.202.94,53,62883,null,null,198.208.134.53,15,null,109,1,0.0
25,11,10.125.125.168,10.146.165.201,32111,52368,null,null,10.193.197.243,16,null,44,1,0.0
25,12,10.146.170.36,10.15.134.208,53,62054,null,null,198.208.210.68,15,null,120,1,0.0
25,13,10.47.18.237,10.146.162.15,53,48079,null,null,10.193.204.227,18,null,83,1,0.0
26,1,10.47.18.237,10.146.165.201,53,37340,null,null,10.193.204.227,18,null,83,1,0.0
26,2,10.47.18.237,10.146.162.135,53,34654,null,null,10.193.204.227,18,null,83,1,0.0
26,3,10.146.170.36,117.105.89.22,62084,53,null,null,198.208.133.142,15,null,93,1,0.0
26,4,10.146.170.36,130.173.33.162,62085,53,null,null,198.208.134.142,15,null,93,1,0.0
26,5,10.146.170.36,117.105.89.22,62087,53,null,null,198.208.133.142,15,null,93,1,0.0
26,6,10.146.170.36,130.173.33.162,62088,53,null,null,198.208.134.142,15,null,93,1,0.0
26,7,130.173.33.162,10.146.170.36,53,62085,null,null,10.193.197.243,16,null,91,1,0.0
26,8,10.125.226.144,10.146.170.36,18272,445,null,null,10.193.197.243,16,null,5204,15,14.0
27,1,10.125.226.144,10.146.170.36,18274,445,null,null,10.193.197.243,16,null,5180,13,14.0
28,1,10.125.226.144,10.146.170.36,18273,445,null,null,10.193.197.243,16,null,4981,12,14.0
29,1,10.125.226.144,10.146.170.36,18015,445,null,null,10.193.197.243,16,null,7064,24,17.0
30,1,10.146.165.17,208.67.222.222,53496,53,null,null,10.147.91.150,11,null,160,2,4.0
30,2,10.125.123.98,10.146.165.40,22443,51503,null,null,10.193.197.243,16,null,370889,852,0.0
30,3,10.146.164.234,208.67.222.222,54450,53,null,null,198.208.133.142,15,null,160,2,4.0
30,4,10.146.165.40,8.8.8.8,0,0,null,null,198.208.133.38,1,null,12036,118,0.0
30,5,10.146.162.42,10.125.122.21,44510,22443,null,null,10.204.14.164,11,null,4846,58,0.0
30,6,10.146.162.223,208.67.222.222,59390,53,null,null,198.208.133.53,15,null,160,2,4.0
30,7,10.146.165.109,10.125.121.54,57938,32111,null,null,10.204.14.165,11,null,122,2,0.0
30,8,10.146.162.41,10.125.127.13,43940,32111,null,null,10.204.14.164,11,null,122,2,1.0
30,9,10.146.171.30,10.124.221.168,60806,22443,null,null,198.208.210.69,15,null,4113,51,0.0
30,10,10.192.146.249,10.146.172.123,22443,46251,null,null,10.193.197.243,16,null,716415,1493,0.0
30,11,10.146.165.61,10.125.112.81,45742,22443,null,null,198.208.211.69,15,null,4587,56,0.0
30,12,10.125.112.182,10.146.165.17,22443,53126,null,null,10.193.197.243,16,null,3082,44,0.0
30,13,10.146.162.41,10.125.127.13,40900,22443,null,null,198.208.211.68,15,null,275691,1212,0.0
31,1,10.146.162.141,208.67.222.222,46146,53,null,null,10.147.91.150,11,null,160,2,5.0
31,2,10.193.204.226,10.193.204.227,179,17761,null,null,10.193.204.227,18,null,810,12,0.0
31,3,10.125.121.54,10.146.165.109,32111,57938,null,null,10.193.197.243,16,null,44,1,0.0
31,4,10.146.162.99,10.125.125.23,43312,32111,null,null,198.208.211.69,15,null,122,2,0.0
31,5,10.146.170.36,117.105.89.22,62090,53,null,null,198.208.133.142,15,null,95,1,0.0
31,6,10.146.170.36,130.173.33.162,62091,53,null,null,198.208.134.142,15,null,95,1,0.0
31,7,10.146.170.36,117.105.89.22,62093,53,null,null,198.208.133.142,15,null,95,1,0.0
31,8,10.146.170.36,130.173.33.162,62094,53,null,null,198.208.134.142,15,null,95,1,0.0
31,9,130.173.33.162,10.146.170.36,53,62091,null,null,10.193.197.243,16,null,93,1,0.0
31,10,130.173.33.162,10.146.170.36,53,62094,null,null,10.193.197.243,16,null,149,1,0.0
31,11,10.125.127.13,10.146.162.41,32111,43940,null,null,10.193.197.243,16,null,44,1,0.0
31,12,130.173.33.162,10.146.170.36,53,62088,null,null,10.193.197.243,16,null,146,1,0.0
31,13,10.146.164.44,10.47.18.237,47177,53,null,null,198.208.210.69,15,null,85,1,0.0
32,1,10.146.164.65,10.47.18.237,35716,53,null,null,198.208.210.68,15,null,85,1,0.0
32,2,10.47.18.237,10.146.172.113,53,54236,null,null,10.193.204.227,18,null,83,1,0.0
32,3,10.146.170.36,117.105.89.22,62097,53,null,null,198.208.133.142,15,null,97,1,0.0
32,4,10.146.170.36,130.173.33.162,62098,53,null,null,198.208.134.142,15,null,97,1,0.0
32,5,10.146.170.36,117.105.89.22,62100,53,null,null,198.208.133.142,15,null,97,1,0.0
32,6,10.146.170.36,130.173.33.162,62101,53,null,null,198.208.134.142,15,null,97,1,0.0
32,7,10.146.165.173,10.47.18.237,40104,53,null,null,198.208.210.69,15,null,85,1,0.0
32,8,10.125.125.23,10.146.162.99,32111,43312,null,null,10.193.197.243,16,null,44,1,0.0
32,9,130.173.33.162,10.146.170.36,53,62098,null,null,10.193.197.243,16,null,95,1,0.0
32,10,130.173.33.162,10.146.170.36,53,62101,null,null,10.193.197.243,16,null,135,1,0.0
32,11,144.72.225.21,10.146.168.49,8080,54328,null,null,10.193.197.243,16,null,40,1,0.0
32,12,10.47.18.237,10.146.164.44,53,47177,null,null,10.193.204.227,18,null,83,1,0.0
32,13,10.146.162.5,10.47.18.237,45797,53,null,null,198.208.210.68,15,null,85,1,0.0
33,1,10.146.164.92,208.67.222.222,34461,53,null,null,10.147.91.150,11,null,160,2,5.0
33,2,10.146.173.130,10.119.1.163,64431,17472,null,null,198.208.211.5,1,null,3322,11,2.0
34,1,10.146.162.214,10.120.101.237,49966,40003,null,null,198.208.210.69,15,null,1067,5,0.0
34,2,10.125.112.81,10.146.165.61,22443,45742,null,null,10.193.197.243,16,null,2947,42,0.0
34,3,10.146.165.124,10.125.126.36,59330,22443,null,null,198.208.211.68,15,null,2920,36,0.0
34,4,10.146.173.130,144.72.225.21,59257,8080,null,null,198.208.211.4,1,null,176,2,0.0
34,5,10.146.165.28,10.124.209.229,55119,22443,null,null,10.205.14.165,11,null,317491,1931,0.0
34,6,10.125.122.21,10.146.162.42,22443,44510,null,null,10.193.197.243,16,null,3138,44,0.0
34,7,10.146.165.28,8.8.8.8,0,0,null,null,198.208.133.38,1,null,12036,118,0.0
34,8,10.146.162.217,208.67.222.222,52385,53,null,null,198.208.133.142,15,null,160,2,5.0
34,9,10.146.162.33,10.125.120.40,47201,22443,null,null,10.204.14.165,11,null,262435,1075,0.0
34,10,10.146.165.109,10.125.121.54,51766,22443,null,null,10.204.14.165,11,null,5022,60,0.0
34,11,10.146.170.36,10.123.172.12,60019,8080,null,null,198.208.211.5,1,null,18166,20,0.0
34,12,10.123.172.12,10.146.170.36,8080,60019,null,null,10.193.197.243,16,null,1496,8,0.0
34,13,10.146.165.17,10.125.112.182,53114,22443,null,null,10.204.14.164,11,null,159744,1129,0.0
35,1,10.146.162.204,10.125.112.139,54694,22443,null,null,198.208.211.68,15,null,4974,60,0.0
35,2,10.125.127.13,10.146.162.41,22443,40900,null,null,10.193.197.243,16,null,563159,1529,0.0
35,3,10.146.162.41,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11832,116,0.0
35,4,10.146.170.36,117.105.89.22,62103,53,null,null,198.208.133.142,15,null,97,1,0.0
35,5,10.146.170.36,130.173.33.162,62104,53,null,null,198.208.134.142,15,null,97,1,0.0
35,6,10.146.170.36,117.105.89.22,62106,53,null,null,198.208.133.142,15,null,97,1,0.0
35,7,10.146.170.36,130.173.33.162,62107,53,null,null,198.208.134.142,15,null,97,1,0.0
35,8,10.47.18.237,10.146.165.173,53,40104,null,null,10.193.204.227,18,null,83,1,0.0
35,9,10.146.165.6,10.47.18.237,50056,53,null,null,198.208.210.69,15,null,85,1,0.0
35,10,144.72.225.21,10.146.173.130,8080,59257,null,null,10.193.197.243,16,null,87,1,0.0
35,11,130.173.33.162,10.146.170.36,53,62104,null,null,10.193.197.243,16,null,95,1,0.0
35,12,130.173.33.162,10.146.170.36,53,62107,null,null,10.193.197.243,16,null,121,1,0.0
35,13,10.146.171.30,10.47.18.237,51400,53,null,null,10.205.14.164,11,null,85,1,0.0
36,1,10.125.116.58,10.146.161.54,32111,53944,null,null,10.193.197.243,16,null,44,1,0.0
36,2,10.146.171.172,10.47.18.237,49401,53,null,null,198.208.210.68,15,null,85,1,0.0
36,3,10.146.168.25,144.72.225.21,62396,8080,null,null,198.208.211.4,1,null,120,2,0.0
36,4,10.146.164.111,10.47.18.237,48177,53,null,null,10.205.14.165,11,null,85,1,0.0
36,5,10.146.162.37,10.47.18.237,58763,53,null,null,198.208.210.68,15,null,85,1,0.0
36,6,10.146.170.36,130.173.33.162,62110,53,null,null,198.208.134.142,15,null,93,1,0.0
36,7,10.146.170.36,117.105.89.22,62109,53,null,null,198.208.133.142,15,null,93,1,0.0
36,8,10.146.170.36,117.105.89.22,62112,53,null,null,198.208.133.142,15,null,93,1,0.0
36,9,10.146.170.36,130.173.33.162,62113,53,null,null,198.208.134.142,15,null,93,1,0.0
36,10,10.146.162.191,10.47.18.237,52878,53,null,null,198.208.210.68,15,null,85,1,0.0
36,11,130.173.33.162,10.146.170.36,53,62110,null,null,10.193.197.243,16,null,91,1,0.0
36,12,130.173.33.162,10.146.170.36,53,62113,null,null,10.193.197.243,16,null,146,1,0.0
36,13,10.47.18.237,10.146.171.172,53,49401,null,null,10.193.204.227,18,null,83,1,0.0
37,1,10.125.118.252,10.146.161.172,32111,48304,null,null,10.193.197.243,16,null,44,1,0.0
37,2,10.146.170.36,117.105.89.22,62116,53,null,null,198.208.133.142,15,null,93,1,0.0
37,3,10.146.170.36,130.173.33.162,62117,53,null,null,198.208.134.142,15,null,93,1,0.0
37,4,10.146.170.36,117.105.89.22,62119,53,null,null,198.208.133.142,15,null,93,1,0.0
37,5,10.146.170.36,130.173.33.162,62120,53,null,null,198.208.134.142,15,null,93,1,0.0
37,6,10.146.162.106,10.47.18.237,50152,53,null,null,198.208.210.69,15,null,85,1,0.0
37,7,10.146.165.33,208.67.222.222,56073,53,null,null,10.147.91.150,11,null,160,2,4.0
37,8,10.146.165.35,208.67.222.222,37659,53,null,null,198.208.134.53,15,null,160,2,4.0
37,9,10.146.162.101,208.67.222.222,45735,53,null,null,198.208.134.53,15,null,160,2,4.0
37,10,10.146.162.42,10.125.122.21,42691,22443,null,null,198.208.211.69,15,null,188898,975,0.0
37,11,10.146.171.30,10.124.221.168,57060,22443,null,null,10.205.14.164,11,null,37384,336,0.0
37,12,10.146.168.49,40.83.240.146,64365,443,null,null,198.208.133.38,1,null,162,2,0.0
37,13,10.124.221.168,10.146.171.30,22443,57060,null,null,10.193.197.243,16,null,41848,353,0.0
38,1,10.146.165.61,10.125.112.81,33982,22443,null,null,10.204.14.164,11,null,156585,892,0.0
38,2,10.125.112.81,10.146.165.61,22443,33982,null,null,10.193.197.243,16,null,904804,1195,0.0
38,3,10.146.165.61,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
38,4,10.125.120.40,10.146.162.33,22443,47201,null,null,10.193.197.243,16,null,556278,1438,0.0
38,5,10.146.162.156,208.67.222.222,60731,53,null,null,10.147.91.149,11,null,160,2,5.0
38,6,10.146.162.33,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11832,116,0.0
38,7,10.125.112.182,10.146.165.17,22443,53114,null,null,10.193.197.243,16,null,737174,1716,0.0
38,8,10.146.165.17,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
38,9,10.125.121.54,10.146.165.109,22443,51766,null,null,10.193.197.243,16,null,3170,45,0.0
38,10,10.146.162.141,10.125.115.16,49086,22443,null,null,10.204.14.165,11,null,4638,54,0.0
38,11,10.146.165.134,208.67.222.222,34161,53,null,null,198.208.134.53,15,null,160,2,5.0
38,12,130.173.33.162,10.146.170.36,53,62117,null,null,10.193.197.243,16,null,91,1,0.0
38,13,130.173.33.162,10.146.170.36,53,62120,null,null,10.193.197.243,16,null,146,1,0.0
39,1,10.47.18.237,10.146.161.204,53,59153,null,null,10.193.204.227,18,null,83,1,0.0
39,2,10.146.162.42,10.47.18.237,47899,53,null,null,198.208.210.68,15,null,85,1,0.0
39,3,10.47.18.237,10.146.161.172,53,59937,null,null,10.193.204.227,18,null,83,1,0.0
39,4,40.83.240.146,10.146.168.49,443,64365,null,null,10.193.197.243,16,null,215,1,0.0
39,5,10.146.170.36,117.105.89.22,62122,53,null,null,198.208.133.142,15,null,93,1,0.0
39,6,10.146.170.36,130.173.33.162,62123,53,null,null,198.208.134.142,15,null,93,1,0.0
39,7,10.146.170.36,117.105.89.22,62125,53,null,null,198.208.133.142,15,null,93,1,0.0
39,8,10.146.170.36,130.173.33.162,62126,53,null,null,198.208.134.142,15,null,93,1,0.0
39,9,130.173.33.162,10.146.170.36,53,62123,null,null,10.193.197.243,16,null,91,1,0.0
39,10,130.173.33.162,10.146.170.36,53,62126,null,null,10.193.197.243,16,null,146,1,0.0
39,11,10.47.18.237,10.146.162.42,53,47899,null,null,10.193.204.227,18,null,83,1,0.0
39,12,10.146.170.36,117.105.89.22,62128,53,null,null,198.208.133.142,15,null,90,1,0.0
39,13,10.146.170.36,130.173.33.162,62130,53,null,null,198.208.134.142,15,null,90,1,0.0
40,1,10.146.170.36,117.105.89.22,62132,53,null,null,198.208.133.142,15,null,90,1,0.0
40,2,10.146.170.36,130.173.33.162,62133,53,null,null,198.208.134.142,15,null,90,1,0.0
40,3,130.173.33.162,10.146.170.36,53,62130,null,null,10.193.197.243,16,null,88,1,0.0
40,4,130.173.33.162,10.146.170.36,53,62133,null,null,10.193.197.243,16,null,144,1,0.0
40,5,10.146.171.30,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12036,118,0.0
40,6,10.146.170.36,10.120.115.172,3268,10535,null,null,198.208.210.69,15,null,190,3,1.0
41,1,10.146.164.74,208.67.222.222,54835,53,null,null,10.147.91.149,11,null,160,2,5.0
41,2,10.146.162.82,10.124.220.248,41158,22443,null,null,198.208.210.68,15,null,1663586,2757,0.0
41,3,10.146.164.111,10.192.148.5,58190,32111,null,null,198.208.210.69,15,null,122,2,0.0
41,4,10.146.165.124,10.125.126.36,56083,22443,null,null,198.208.211.68,15,null,33590,259,0.0
41,5,10.146.165.124,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
41,6,10.146.162.42,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
41,7,10.146.162.2,10.125.115.142,34068,32111,null,null,10.204.14.165,11,null,122,2,0.0
41,8,10.146.165.65,208.67.222.222,43705,53,null,null,10.147.91.150,11,null,160,2,5.0
41,9,10.146.162.204,10.125.112.139,47869,22443,null,null,10.204.14.164,11,null,240517,1136,0.0
41,10,10.146.164.20,10.119.150.49,47086,22443,null,null,198.208.211.69,15,null,409656,1930,0.0
41,11,10.146.163.239,10.125.121.51,54392,32111,null,null,198.208.211.69,15,null,122,2,0.0
41,12,10.146.162.82,10.124.220.248,43082,32111,null,null,198.208.210.69,15,null,122,2,0.0
41,13,10.146.170.36,117.105.89.22,62135,53,null,null,198.208.133.142,15,null,93,1,0.0
42,1,10.146.170.36,130.173.33.162,62136,53,null,null,198.208.134.142,15,null,93,1,0.0
42,2,10.146.170.36,117.105.89.22,62138,53,null,null,198.208.133.142,15,null,93,1,0.0
42,3,10.146.170.36,130.173.33.162,62139,53,null,null,198.208.134.142,15,null,93,1,0.0
42,4,10.192.148.5,10.146.164.111,32111,58190,null,null,10.193.197.243,16,null,44,1,0.0
42,5,10.47.18.237,10.146.161.120,53,60699,null,null,10.193.204.227,18,null,83,1,0.0
42,6,130.173.33.162,10.146.170.36,53,62136,null,null,10.193.197.243,16,null,91,1,0.0
42,7,130.173.33.162,10.146.170.36,53,62139,null,null,10.193.197.243,16,null,146,1,0.0
42,8,10.146.162.84,10.47.18.237,50233,53,null,null,198.208.210.69,15,null,85,1,0.0
42,9,11.194.0.54,10.179.80.10,5061,55934,null,null,10.193.197.243,16,null,892,3,0.0
42,10,10.47.18.237,10.146.161.194,53,42086,null,null,10.193.204.227,18,null,83,1,0.0
42,11,10.125.115.142,10.146.162.2,32111,34068,null,null,10.193.197.243,16,null,44,1,0.0
42,12,10.124.220.248,10.146.162.82,32111,43082,null,null,10.193.197.243,16,null,44,1,0.0
42,13,10.125.121.51,10.146.163.239,32111,54392,null,null,10.193.197.243,16,null,44,1,0.0
43,1,10.146.170.36,117.105.89.22,62142,53,null,null,198.208.133.142,15,null,90,1,0.0
43,2,10.146.170.36,130.173.33.162,62143,53,null,null,198.208.134.142,15,null,90,1,0.0
43,3,10.146.170.36,117.105.89.22,62145,53,null,null,198.208.133.142,15,null,90,1,0.0
43,4,10.146.170.36,130.173.33.162,62146,53,null,null,198.208.134.142,15,null,90,1,0.0
43,5,130.173.33.162,10.146.170.36,53,62143,null,null,10.193.197.243,16,null,88,1,0.0
43,6,130.173.33.162,10.146.170.36,53,62146,null,null,10.193.197.243,16,null,144,1,0.0
43,7,10.47.18.237,10.146.162.84,53,50233,null,null,10.193.204.227,18,null,83,1,0.0
43,8,10.146.165.59,10.47.18.237,55068,53,null,null,10.205.14.164,11,null,85,1,0.0
43,9,10.146.173.130,10.121.169.13,63717,443,null,null,10.204.14.164,11,null,60,1,0.0
43,10,10.146.165.125,10.47.18.237,57335,53,null,null,10.205.14.165,11,null,85,1,0.0
43,11,52.115.86.228,10.146.168.49,3478,50046,null,null,10.193.197.243,16,null,200,1,0.0
43,12,10.146.162.139,10.125.119.43,47932,32111,null,null,10.204.14.164,11,null,122,2,0.0
43,13,10.146.162.82,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11730,115,0.0
44,1,10.146.168.25,144.72.225.21,62365,8080,null,null,198.208.211.4,1,null,175,2,0.0
44,2,10.146.162.210,10.120.101.238,48238,40003,null,null,198.208.210.69,15,null,1012,5,0.0
44,3,10.146.162.204,208.67.222.222,50118,53,null,null,198.208.134.53,15,null,160,2,4.0
44,4,10.146.165.149,10.124.222.116,59886,22443,null,null,198.208.210.69,15,null,4772,58,0.0
44,5,10.146.163.239,208.67.222.222,43392,53,null,null,198.208.133.142,15,null,160,2,5.0
44,6,10.146.165.109,10.125.121.54,41795,22443,null,null,10.204.14.165,11,null,588207,2008,0.0
44,7,10.146.165.109,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
44,8,10.125.112.139,10.146.162.204,22443,47869,null,null,10.193.197.243,16,null,558212,1458,0.0
44,9,10.146.162.204,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12036,118,0.0
44,10,10.146.162.141,10.125.115.16,37884,22443,null,null,10.204.14.165,11,null,58577,448,0.0
44,11,10.119.150.49,10.146.164.20,22443,47086,null,null,10.193.197.243,16,null,1526478,2825,0.0
44,12,10.146.162.118,10.120.101.137,43718,40003,null,null,198.208.210.68,15,null,350,5,15.0
44,13,10.146.162.214,208.67.222.222,41029,53,null,null,10.147.91.150,11,null,160,2,5.0
45,1,10.146.164.20,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11730,115,0.0
45,2,10.146.170.36,117.105.89.22,62148,53,null,null,198.208.133.142,15,null,93,1,0.0
45,3,10.146.170.36,130.173.33.162,62149,53,null,null,198.208.134.142,15,null,93,1,0.0
45,4,10.146.170.36,117.105.89.22,62151,53,null,null,198.208.133.142,15,null,93,1,0.0
45,5,10.146.170.36,130.173.33.162,62152,53,null,null,198.208.134.142,15,null,93,1,0.0
45,6,130.173.33.162,10.146.170.36,53,62149,null,null,10.193.197.243,16,null,91,1,0.0
45,7,130.173.33.162,10.146.170.36,53,62152,null,null,10.193.197.243,16,null,146,1,0.0
45,8,10.47.18.237,10.146.161.232,53,46172,null,null,10.193.204.227,18,null,83,1,0.0
45,9,10.146.165.95,10.47.18.237,45248,53,null,null,198.208.210.68,15,null,85,1,0.0
45,10,10.125.119.43,10.146.162.139,32111,47932,null,null,10.193.197.243,16,null,44,1,0.0
45,11,10.121.169.13,10.146.173.130,443,63717,null,null,10.193.197.243,16,null,40,1,0.0
45,12,10.47.18.237,10.146.161.54,53,39156,null,null,10.193.204.227,18,null,83,1,0.0
45,13,10.146.170.36,117.105.89.22,62154,53,null,null,198.208.133.142,15,null,93,1,0.0
46,1,10.146.170.36,130.173.33.162,62155,53,null,null,198.208.134.142,15,null,93,1,0.0
46,2,10.146.170.36,117.105.89.22,62157,53,null,null,198.208.133.142,15,null,93,1,0.0
46,3,10.146.170.36,130.173.33.162,62158,53,null,null,198.208.134.142,15,null,93,1,0.0
46,4,10.146.162.41,10.47.18.237,55046,53,null,null,198.208.210.68,15,null,85,1,0.0
46,5,130.173.33.162,10.146.170.36,53,62155,null,null,10.193.197.243,16,null,91,1,0.0
46,6,130.173.33.162,10.146.170.36,53,62158,null,null,10.193.197.243,16,null,146,1,0.0
